id,a1,a3,etbst,b8,b9_1,b9_2,b9_3,b9_4,b9_5,b9b,x,y
5317,Voiture (à plusieurs / covoiturage),Saint-Sulpice,MGEN,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.6561463,48.1119013
5402,Voiture (seul(e)),Saint-Sulpice,MGEN,Horaires réguliers (+/- 15 min.) variant selon jour,08:00:00,08:00:00,NA,08:00:00,08:00:00,NA,-1.6561463,48.1119013
5449,Voiture (seul(e)),Saint-Sulpice,MGEN,Heures fixes tous les jours,NA,NA,NA,NA,NA,07:50:00,-1.6561463,48.1119013
5455,Voiture (à plusieurs / covoiturage),Saint-Sulpice,MGEN,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:15:00,-1.6561463,48.1119013
5462,Voiture (seul(e)),Saint-Sulpice,MGEN,Horaires variables (variations > 15 min.),08:45:00,09:00:00,09:00:00,08:15:00,08:00:00,NA,-1.6561463,48.1119013
5578,Voiture (seul(e)),Saint-Sulpice,MGEN,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:15:00,-1.6561463,48.1119013
5683,Voiture (seul(e)),Saint-Sulpice,MGEN,Horaires variables (variations > 15 min.),08:30:00,08:30:00,08:30:00,08:30:00,08:30:00,NA,-1.6561463,48.1119013
5775,Voiture (seul(e)),Saint-Sulpice,MGEN,Horaires variables (variations > 15 min.),08:25:00,08:00:00,08:45:00,08:00:00,08:00:00,NA,-1.6561463,48.1119013
5806,Voiture (seul(e)),Saint-Sulpice,MGEN,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:15:00,-1.6561463,48.1119013
5808,Car,Saint-Sulpice,MGEN,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:25:00,-1.6561463,48.1119013
5817,Voiture (seul(e)),Saint-Sulpice,MGEN,Horaires réguliers (+/- 15 min.) variant selon jour,08:00:00,08:00:00,08:00:00,09:00:00,09:00:00,NA,-1.6561463,48.1119013
5818,Voiture (seul(e)),Saint-Sulpice,MGEN,Horaires variables (variations > 15 min.),08:15:00,09:35:00,NA,08:15:00,08:00:00,NA,-1.6561463,48.1119013
5819,Voiture (seul(e)),Saint-Sulpice,MGEN,Heures fixes tous les jours,NA,NA,NA,NA,NA,08:00:00,-1.6561463,48.1119013
5822,Voiture (seul(e)),Saint-Sulpice,MGEN,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:35:00,-1.6561463,48.1119013
5831,Voiture (seul(e)),Saint-Sulpice,MGEN,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:05:00,-1.6561463,48.1119013
5914,Voiture (à plusieurs / covoiturage),Saint-Sulpice,MGEN,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,07:55:00,-1.6561463,48.1119013
5938,Voiture (seul(e)),Saint-Sulpice,MGEN,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.6561463,48.1119013
6105,Voiture (seul(e)),Saint-Sulpice,MGEN,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:10:00,-1.6561463,48.1119013
6251,Voiture (seul(e)),Saint-Sulpice,MGEN,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:20:00,-1.6561463,48.1119013
37,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:05:00,-1.639851,48.1327016
40,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:50:00,-1.639851,48.1327016
56,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:45:00,-1.639851,48.1327016
59,Voiture (seul(e)),Saint-Sulpice,NA,Horaires variables (variations > 15 min.),NA,09:40:00,09:30:00,NA,09:20:00,NA,-1.639851,48.1327016
62,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.639851,48.1327016
78,Moto / Scooter,Saint-Sulpice,NA,Heures fixes, variant selon le jour de semaine,08:10:00,08:10:00,09:10:00,08:10:00,08:10:00,NA,-1.639851
82,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,07:45:00,-1.639851,48.1327016
85,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.639851,48.1327016
118,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:10:00,-1.639851,48.1327016
147,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.639851,48.1327016
156,Voiture (à plusieurs / covoiturage),Saint-Sulpice,NA,Heures fixes tous les jours,NA,NA,NA,NA,NA,08:45:00,-1.639851,48.1327016
157,Métro / Bus,Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.639851,48.1327016
167,Voiture (seul(e)),Saint-Sulpice,NA,Horaires variables (variations > 15 min.),09:00:00,09:00:00,09:00:00,08:45:00,09:00:00,NA,-1.639851,48.1327016
169,Voiture (à plusieurs / covoiturage),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) variant selon jour,08:45:00,09:00:00,09:00:00,09:00:00,08:45:00,NA,-1.639851,48.1327016
231,Vélo / VAE / Vélostar,Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.639851,48.1327016
264,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.639851,48.1327016
317,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:40:00,-1.639851,48.1327016
1190,Voiture (seul(e)),Saint-Sulpice,NA,Horaires variables (variations > 15 min.),08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,NA,-1.639851,48.1327016
1710,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:15:00,-1.639851,48.1327016
1933,Métro / Bus,Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.639851,48.1327016
2054,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:50:00,-1.639851,48.1327016
2064,Vélo / VAE / Vélostar,Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.639851,48.1327016
2115,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) variant selon jour,07:30:00,07:00:00,08:00:00,10:00:00,07:30:00,NA,-1.639851,48.1327016
2126,Métro / Bus,Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:25:00,-1.639851,48.1327016
2143,Métro / Bus,Saint-Sulpice,NA,Horaires variables (variations > 15 min.),09:30:00,09:15:00,08:55:00,08:55:00,08:55:00,NA,-1.639851,48.1327016
2145,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.639851,48.1327016
2168,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:15:00,-1.639851,48.1327016
2184,Moto / Scooter,Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:15:00,-1.639851,48.1327016
2235,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:30:00,-1.639851,48.1327016
2238,Métro / Bus,Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.639851,48.1327016
2247,Métro / Bus,Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:40:00,-1.639851,48.1327016
2262,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) variant selon jour,08:30:00,08:45:00,08:35:00,08:45:00,08:30:00,NA,-1.639851,48.1327016
2454,Voiture (seul(e)),Saint-Sulpice,NA,Horaires variables (variations > 15 min.),09:00:00,08:45:00,08:55:00,09:15:00,09:10:00,NA,-1.639851,48.1327016
2476,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.639851,48.1327016
2491,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:25:00,-1.639851,48.1327016
2492,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:20:00,-1.639851,48.1327016
2526,Voiture (à plusieurs / covoiturage),Saint-Sulpice,NA,Horaires variables (variations > 15 min.),09:30:00,09:00:00,08:00:00,09:30:00,08:00:00,NA,-1.639851,48.1327016
2585,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:25:00,-1.639851,48.1327016
2611,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.639851,48.1327016
2612,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:15:00,-1.639851,48.1327016
2641,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:05:00,-1.639851,48.1327016
2824,Voiture (à plusieurs / covoiturage),Saint-Sulpice,NA,Heures fixes, variant selon le jour de semaine,NA,10:00:00,08:00:00,NA,NA,NA,-1.639851
2834,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,07:45:00,-1.639851,48.1327016
2887,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.639851,48.1327016
3015,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) variant selon jour,09:00:00,09:00:00,08:30:00,09:30:00,08:30:00,NA,-1.639851,48.1327016
3272,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) variant selon jour,07:30:00,07:30:00,08:45:00,07:30:00,08:45:00,NA,-1.639851,48.1327016
3395,Voiture (seul(e)),Saint-Sulpice,NA,Horaires variables (variations > 15 min.),09:15:00,09:30:00,09:00:00,09:15:00,09:30:00,NA,-1.639851,48.1327016
3473,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) variant selon jour,09:00:00,09:00:00,09:00:00,09:00:00,09:00:00,NA,-1.639851,48.1327016
3502,Voiture (à plusieurs / covoiturage),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.639851,48.1327016
3605,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,06:40:00,-1.639851,48.1327016
4531,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) variant selon jour,08:30:00,08:45:00,09:00:00,08:45:00,08:30:00,NA,-1.639851,48.1327016
4654,Vélo / VAE / Vélostar,Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.639851,48.1327016
4913,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.639851,48.1327016
4934,Autre,Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.639851,48.1327016
5056,Voiture (à plusieurs / covoiturage),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:40:00,-1.639851,48.1327016
5074,Voiture (à plusieurs / covoiturage),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.639851,48.1327016
5671,Voiture (seul(e)),Saint-Sulpice,NA,Horaires variables (variations > 15 min.),08:00:00,09:30:00,08:00:00,09:30:00,08:00:00,NA,-1.639851,48.1327016
5788,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.639851,48.1327016
5974,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.639851,48.1327016
5980,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:10:00,-1.639851,48.1327016
5982,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.639851,48.1327016
6021,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.639851,48.1327016
6022,Voiture (à plusieurs / covoiturage),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.639851,48.1327016
6119,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:15:00,-1.639851,48.1327016
6218,Voiture (seul(e)),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:05:00,-1.639851,48.1327016
6232,Voiture (à plusieurs / covoiturage),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:20:00,-1.639851,48.1327016
6287,Voiture (à plusieurs / covoiturage),Saint-Sulpice,NA,Horaires réguliers (+/- 15 min.) variant selon jour,08:00:00,08:20:00,NA,08:20:00,08:00:00,NA,-1.639851,48.1327016
2647,Voiture (seul(e)),Saint-Sulpice,Open,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:55:00,-1.6918265,48.1175554
2654,Vélo / VAE / Vélostar,Saint-Sulpice,Open,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.6918265,48.1175554
2673,Autre,Saint-Sulpice,Open,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:30:00,-1.6918265,48.1175554
2686,Voiture (seul(e)),Saint-Sulpice,Open,Horaires réguliers (+/- 15 min.) variant selon jour,08:40:00,07:45:00,08:40:00,08:40:00,08:40:00,NA,-1.6918265,48.1175554
2691,Train,Saint-Sulpice,Open,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.6918265,48.1175554
2692,Voiture (seul(e)),Saint-Sulpice,Open,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,07:45:00,-1.6918265,48.1175554
2695,Voiture (seul(e)),Saint-Sulpice,Open,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:15:00,-1.6918265,48.1175554
2715,Voiture (seul(e)),Saint-Sulpice,Open,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.6918265,48.1175554
2718,Voiture (seul(e)),Saint-Sulpice,Open,Heures fixes tous les jours,NA,NA,NA,NA,NA,08:45:00,-1.6918265,48.1175554
2726,Vélo / VAE / Vélostar,Saint-Sulpice,Open,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.6918265,48.1175554
2829,Voiture (seul(e)),Saint-Sulpice,Open,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:05:00,-1.6918265,48.1175554
2833,Voiture (à plusieurs / covoiturage),Saint-Sulpice,Open,Horaires variables (variations > 15 min.),09:10:00,09:15:00,09:00:00,08:30:00,08:30:00,NA,-1.6918265,48.1175554
2842,Métro / Bus,Saint-Sulpice,Open,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.6918265,48.1175554
2844,Vélo / VAE / Vélostar,Saint-Sulpice,Open,Horaires variables (variations > 15 min.),08:30:00,08:15:00,08:00:00,08:15:00,08:30:00,NA,-1.6918265,48.1175554
2849,Voiture (seul(e)),Saint-Sulpice,Open,Horaires réguliers (+/- 15 min.) variant selon jour,08:45:00,09:00:00,08:40:00,09:00:00,08:40:00,NA,-1.6918265,48.1175554
2853,Marche à pied,Saint-Sulpice,Open,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:15:00,-1.6918265,48.1175554
2856,Voiture (seul(e)),Saint-Sulpice,Open,Horaires variables (variations > 15 min.),09:00:00,08:45:00,08:30:00,09:00:00,08:45:00,NA,-1.6918265,48.1175554
2884,Voiture (seul(e)),Saint-Sulpice,Open,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:30:00,-1.6918265,48.1175554
2888,Voiture (seul(e)),Saint-Sulpice,Open,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.6918265,48.1175554
2897,Voiture (seul(e)),Saint-Sulpice,Open,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.6918265,48.1175554
2902,Voiture (seul(e)),Saint-Sulpice,Open,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:15:00,-1.6918265,48.1175554
2942,Voiture (seul(e)),Saint-Sulpice,Open,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:15:00,-1.6918265,48.1175554
2954,Voiture (seul(e)),Saint-Sulpice,Open,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.6918265,48.1175554
3082,Voiture (seul(e)),Saint-Sulpice,Open,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.6918265,48.1175554
3247,Voiture (seul(e)),Saint-Sulpice,Open,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:25:00,-1.6918265,48.1175554
4838,Voiture (seul(e)),Saint-Sulpice,Open,Horaires réguliers (+/- 15 min.) variant selon jour,08:15:00,07:50:00,07:50:00,07:50:00,07:50:00,NA,-1.6918265,48.1175554
5155,Voiture (seul(e)),Saint-Sulpice,Open,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.6918265,48.1175554
5964,Voiture (à plusieurs / covoiturage),Saint-Sulpice,Open,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:05:00,-1.6918265,48.1175554
162,Voiture (seul(e)),Saint-Sulpice,Orange,Horaires variables (variations > 15 min.),08:50:00,08:55:00,08:45:00,08:55:00,08:50:00,NA,-1.6446755,48.1340228
468,Métro / Bus,Saint-Sulpice,Orange,Horaires variables (variations > 15 min.),09:00:00,09:15:00,09:15:00,09:15:00,08:45:00,NA,-1.6446755,48.1340228
568,Voiture (seul(e)),Saint-Sulpice,Orange,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.6446755,48.1340228
578,Voiture (seul(e)),Saint-Sulpice,Orange,Horaires variables (variations > 15 min.),08:30:00,08:30:00,09:00:00,08:45:00,08:45:00,NA,-1.6446755,48.1340228
589,Métro / Bus,Saint-Sulpice,Orange,Horaires réguliers (+/- 15 min.) variant selon jour,08:15:00,08:15:00,08:30:00,08:30:00,08:30:00,NA,-1.6446755,48.1340228
1120,Voiture (seul(e)),Saint-Sulpice,Orange,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,07:45:00,-1.6446755,48.1340228
1215,Voiture (à plusieurs / covoiturage),Saint-Sulpice,Orange,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,07:30:00,-1.6446755,48.1340228
1227,Voiture (seul(e)),Saint-Sulpice,Orange,Heures fixes tous les jours,NA,NA,NA,NA,NA,07:30:00,-1.6446755,48.1340228
1233,Voiture (seul(e)),Saint-Sulpice,Orange,Horaires variables (variations > 15 min.),09:00:00,07:30:00,09:00:00,07:30:00,09:00:00,NA,-1.6446755,48.1340228
1338,Voiture (seul(e)),Saint-Sulpice,Orange,Horaires variables (variations > 15 min.),10:12:00,10:12:00,10:12:00,10:12:00,10:12:00,NA,-1.6446755,48.1340228
1348,Voiture (seul(e)),Saint-Sulpice,Orange,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.6446755,48.1340228
1352,Voiture (seul(e)),Saint-Sulpice,Orange,Horaires réguliers (+/- 15 min.) variant selon jour,09:00:00,09:00:00,09:00:00,09:00:00,09:00:00,NA,-1.6446755,48.1340228
1360,Métro / Bus,Saint-Sulpice,Orange,Heures fixes tous les jours,NA,NA,NA,NA,NA,08:30:00,-1.6446755,48.1340228
1420,Voiture (seul(e)),Saint-Sulpice,Orange,Horaires réguliers (+/- 15 min.) variant selon jour,08:15:00,08:30:00,08:20:00,08:30:00,08:10:00,NA,-1.6446755,48.1340228
1558,Voiture (seul(e)),Saint-Sulpice,Orange,Horaires variables (variations > 15 min.),09:30:00,09:00:00,09:00:00,09:00:00,08:30:00,NA,-1.6446755,48.1340228
1660,Voiture (seul(e)),Saint-Sulpice,Orange,Horaires réguliers (+/- 15 min.) variant selon jour,09:15:00,09:05:00,08:00:00,09:20:00,09:20:00,NA,-1.6446755,48.1340228
1690,Voiture (seul(e)),Saint-Sulpice,Orange,Horaires réguliers (+/- 15 min.) variant selon jour,08:30:00,08:45:00,08:15:00,08:45:00,08:30:00,NA,-1.6446755,48.1340228
1769,Métro / Bus,Saint-Sulpice,Orange,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.6446755,48.1340228
1873,Voiture (seul(e)),Saint-Sulpice,Orange,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:00:00,-1.6446755,48.1340228
1896,Voiture (seul(e)),Saint-Sulpice,Orange,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.6446755,48.1340228
2507,Voiture (seul(e)),Saint-Sulpice,Orange,Heures fixes, variant selon le jour de semaine,08:30:00,08:30:00,08:00:00,08:00:00,08:00:00,NA,-1.6446755
2561,Voiture (seul(e)),Saint-Sulpice,Orange,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,10:00:00,-1.6446755,48.1340228
2633,Voiture (seul(e)),Saint-Sulpice,Orange,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:25:00,-1.6446755,48.1340228
2653,Voiture (seul(e)),Saint-Sulpice,Orange,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:15:00,-1.6446755,48.1340228
2676,Voiture (seul(e)),Saint-Sulpice,Orange,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:10:00,-1.6446755,48.1340228
2721,Autre,Saint-Sulpice,Orange,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:20:00,-1.6446755,48.1340228
2810,Voiture (seul(e)),Saint-Sulpice,Orange,Horaires variables (variations > 15 min.),08:45:00,08:45:00,08:45:00,08:45:00,08:45:00,NA,-1.6446755,48.1340228
3023,Voiture (seul(e)),Saint-Sulpice,Orange,Heures fixes, variant selon le jour de semaine,09:15:00,09:15:00,08:30:00,NA,08:30:00,NA,-1.6446755
3076,Voiture (à plusieurs / covoiturage),Saint-Sulpice,Orange,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.6446755,48.1340228
3267,Voiture (seul(e)),Saint-Sulpice,Orange,Heures fixes, variant selon le jour de semaine,09:00:00,09:00:00,08:30:00,09:00:00,09:00:00,NA,-1.6446755
3289,Voiture (seul(e)),Saint-Sulpice,Orange,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:15:00,-1.6446755,48.1340228
3290,Voiture (seul(e)),Saint-Sulpice,Orange,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.6446755,48.1340228
3353,Voiture (seul(e)),Saint-Sulpice,Orange,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:50:00,-1.6446755,48.1340228
3375,Vélo / VAE / Vélostar,Saint-Sulpice,Orange,Heures fixes tous les jours,NA,NA,NA,NA,NA,09:00:00,-1.6446755,48.1340228
3393,Métro / Bus,Saint-Sulpice,Orange,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:15:00,-1.6446755,48.1340228
3422,Voiture (seul(e)),Saint-Sulpice,Orange,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.6446755,48.1340228
